X,Y,FID,GCOMPID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,PIPECO,COMPID,OPERATOR,POSREL,NUM_UNITS,CERT_HP,PLANT_COST,EXP_FUEL,EXP_OTHER,GAS_COMPRE,OP_COMP_HR,OP_NUM_COM,OP_DATE_PE,EXP_POWER,ELEC_COMPR
-9525106.108,4610094.556,836,GCOMP52,JEFFERSONTOWN,10327 GASLIGHT WAY,NOT AVAILABLE,LOUISVILLE,KY,40299,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,JEFFERSON,21111,USA,38.216777,-85.565484,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",8/28/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://infopost.bwpmlp.com/,"TEXAS GAS TRANSMISSION, LLC",18,"TEXAS GAS TRANSMISSION, LLC",WITHIN 40 FEET,10,26830,36505205,600793,1569149,228539,19295,9,2/11/2012 0:00,0,0
-9632950.984,5145581.853,837,GCOMP520,BRIDGMAN,3372 BROWNTOWN RD,NOT AVAILABLE,BRIDGMAN,MI,49106,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,BERRIEN,26021,USA,41.897126,-86.534271,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",10/28/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,WITHIN 40 FEET,9,22750,21349480,1909320,1087640,726636,35120,9,3/15/2012 0:00,0,0
-10658867.27,4460247.222,838,GCOMP521,515 GRABHAM,3380 3400 RD,NOT AVAILABLE,INDEPENDENCE,KS,67301,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MONTGOMERY,20125,USA,37.15151573,-95.75023379,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/10/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,https://csi.sscgp.com/,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC.",43,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC.",WITHIN 40 FEET,6,14135,24744854,952519,1120540,348893,21028,6,12/27/2012 0:00,0,0
-10573976.3,4899898.907,839,GCOMP522,MAITLAND,33854 MO-TT,NOT AVAILABLE,GRAHAM,MO,64455,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,NODAWAY,29147,USA,40.23327232,-94.98764523,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",10/21/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,WITHIN 40 FEET,8,13100,18675412,2121891,920169,793497,59510,8,4/22/2012 0:00,0,0
-10015688.41,3879159.984,840,GCOMP523,PICKENS,340 GAS PLANT ROAD,NOT AVAILABLE,PICKENS,MS,39179,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,YAZOO,28163,USA,32.878289,-89.9724598,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/10/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://ixsnp.sonetpremier.com/,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",7,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,2,5200,12148967,340226,516535,121921,7228,2,8/14/2012 0:00,0,0
-8984129.341,3255399.82,841,GCOMP524,STATION 19,3400 RANCH RD.,NOT AVAILABLE,WEST MELBOURNE,FL,32904,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,BREVARD,12009,USA,28.05095698,-80.70580702,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/18/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://fgttransfer.energytransfer.com/,"FLORIDA GAS TRANSMISSION COMPANY, LLC",34,"FLORIDA GAS TRANSMISSION COMPANY, LLC",WITHIN 40 FEET,3,10000,26921486,82586,1136942,28517,1376,0,1/3/2010 0:00,0,0
-9495988.724,4327016.32,842,GCOMP525,MONTEREY,3400 STAMPS-SHADY GROVE RD,NOT AVAILABLE,MONTEREY,TN,38574,3003,NATURAL GAS COMPRESSOR STATION,IN SERVICE,PUTNAM,47141,USA,36.19159242,-85.30391808,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/22/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.spectraenergy.com/,"EAST TENNESSEE NATURAL GAS, LLC",2,"EAST TENNESSEE NATURAL GAS, LLC",WITHIN 40 FEET,4,5800,11697293,884346,0,313913,22023,0,1/3/2012 0:00,0,0
-12072102.59,4603949.175,843,GCOMP526,REDVALE,34141 COUNTY ROAD FF31,NOT AVAILABLE,REDVALE,CO,81431,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MONTROSE,8085,USA,38.17339092,-108.4455427,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",8/27/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://pipeline2.kindermorgan.com/,TRANSCOLORADO GAS TRANSMISSION COMPANY LLC,63,TRANSCOLORADO GAS TRANSMISSION COMPANY LLC,WITHIN 40 FEET,1,4044,7365117,0,0,120510,4019,1,7/8/2012 0:00,0,0
-9302336.364,5242729.568,844,GCOMP527,HIGHLAND  OAKLAND COUNTY,3427 CHILDS LAKE RD,NOT AVAILABLE,MILFORD,MI,48381,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,OAKLAND,26125,USA,42.54340437,-83.56430934,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",8/19/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.vector-pipeline.com/,VECTOR PIPELINE L.P.,63,VECTOR PIPELINE L.P.,WITHIN 40 FEET,2,30000,38154147,0,355117,1385512,12409,2,11/22/2012 0:00,0,0
-9092775.493,4857083.043,845,GCOMP528,#209 - CAMBRIDGE,3428 CLAY PIKE RD.,NOT AVAILABLE,CUMBERLAND,OH,43732,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,GUERNSEY,39059,USA,39.939008,-81.681792,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/3/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,13,21000,21303970,357989,943980,124502,5691,6,12/7/2012 0:00,0,0
-10471978.34,3902167.091,846,GCOMP529,ATLANTA,3437 COUNTY ROAD 4670,NOT AVAILABLE,ATLANTA,TX,75551,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CASS,48067,USA,33.051691,-94.071382,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/1/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,4,8000,2597635,0,0,0,0,0,,1743,4000
-9436342.674,5662746.517,847,GCOMP53,BOYNE FALLS,10339 GREAT LAKES ROAD,NOT AVAILABLE,BOYNE FALLS,MI,49713,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CHARLEVOIX,26029,USA,45.26126498,-84.7681085,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/18/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.glgt.com/,GREAT LAKES GAS TRANSMISSION LIMITED PTRSHP,51,GREAT LAKES GAS TRANSMISSION LIMITED PTRSHP,WITHIN 40 FEET,2,25000,37422972,232098,244608,76923,610,1,1/24/2012 0:00,0,0
-8473224.418,5302747.435,848,GCOMP530,#241 - LAFAYETTE,3447 SENTINEL HEIGHTS RD.,NOT AVAILABLE,LA FAYETTE,NY,13084,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ONONDAGA,36067,USA,42.939367,-76.11627,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/3/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,5,18400,48332525,2026057,988510,716318,25900,5,1/23/2012 0:00,0,0
-9541575.849,4342596.161,849,GCOMP531,GAINESBORO,3460 GRANVILLE HWY,NOT AVAILABLE,GAINESBORO,TN,38562,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,JACKSON,47087,USA,36.30446207,-85.7134342,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/22/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.spectraenergy.com/,"EAST TENNESSEE NATURAL GAS, LLC",2,"EAST TENNESSEE NATURAL GAS, LLC",WITHIN 40 FEET,1,10310,11306945,146334,0,48275,970,0,1/14/2012 0:00,0,0
-8720780.587,4722950.612,850,GCOMP532,STRASBURG,34646 OLD VALLEY PIKE,NOT AVAILABLE,STRASBURG,VA,22657,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SHENANDOAH,51171,USA,39.0089287,-78.34010491,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/28/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,2,17800,22615732,134061,309241,46305,678,2,11/18/2012 0:00,17648,-999
-9772388.102,4269936.296,851,GCOMP533,#79 - LOBELVILLE,348 TENNESSEE GAS DR,NOT AVAILABLE,LOBELVILLE,TN,37097,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,PERRY,47135,USA,35.77668045,-87.78685594,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/2/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,3,39099,47832330,461093,490390,145177,788,1,1/18/2012 0:00,0,0
-13692225.12,5558988.208,852,GCOMP534,ALBANY,34939 SPICER DRIVE,NOT AVAILABLE,ALBANY,OR,97322,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LINN,41043,USA,44.60140874,-122.999351,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",9/15/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.northwest.williams.com/,NORTHWEST PIPELINE GP,37,NORTHWEST PIPELINE GP,WITHIN 40 FEET,1,1200,5605884,85283,19651,32447,3956,1,2/29/2012 0:00,0,0
-8747992.424,5281194.438,853,GCOMP535,PORTERVILLE,350 HEMSTREET RD.,NOT AVAILABLE,EAST AURORA,NY,14052,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ERIE,36029,USA,42.797464,-78.584553,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",9/16/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.natfuel.com/,NATIONAL FUEL GAS SUPPLY CORPORATION,16,NATIONAL FUEL GAS SUPPLY CORPORATION,WITHIN 40 FEET,4,600,3376600,9288,107945,3541,2990,3,11/6/2012 0:00,8833,109860
-13262409.96,5752889.077,854,GCOMP536,#560- STANFIELD,35078 GUTHERY LN,.8 MI E OF STANFIELD LOOP RD,STANFIELD,OR,97875,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,UMATILLA,41059,USA,45.82837724,-119.1382557,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/18/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.gastransmissionnw.com/,GAS TRANSMISSION NORTHWEST LLC,86,GAS TRANSMISSION NORTHWEST LLC,WITHIN 40 FEET,1,1590,5167879,2741,25023,1004,45,1,10/11/2012 0:00,0,0
-8929625.87,4850716.425,855,GCOMP537,WAYNESBURG,3508 W ROY FURMAN HWY -18,NOT AVAILABLE,WAYNESBURG,PA,15370,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,GREENE,42059,USA,39.895143,-80.216194,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE, IMAGERY",8/28/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,5,5400,14548737,1223220,308080,446816,31511,5,10/31/2012 0:00,1332,-999
-9817454.399,5028473.824,856,GCOMP538,STATION 202 - HERSCHER,355 S 17000W RD,NOT AVAILABLE,HERSCHER,IL,60961,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,KANKAKEE,17091,USA,41.10927999,-88.19169337,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/16/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,1,330,919634,0,0,0,0,0,,0,0
-9740580.011,4510260.486,857,GCOMP539,SLAUGHTERS,3562 STATE ROUTE 1405,NOT AVAILABLE,SLAUGHTERS,KY,42456,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WEBSTER,21233,USA,37.508759,-87.501119,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",8/27/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://infopost.bwpmlp.com/,"TEXAS GAS TRANSMISSION, LLC",18,"TEXAS GAS TRANSMISSION, LLC",WITHIN 40 FEET,11,42448,60744227,1483129,2453354,545616,15829,8,1/13/2012 0:00,0,0
-10485023.87,3902656.112,858,GCOMP54,MEP-2 (ATLANTA,1034 COUNTY ROAD 4223,NOT AVAILABLE,ATLANTA,TX,75551,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CASS,48067,USA,33.055373,-94.188572,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",8/21/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.nationalfuelgas.com/,"EMPIRE PIPELINE, INC.",575,"EMPIRE PIPELINE, INC.",WITHIN 40 FEET,4,32720,60730280,0,0,894120,17859,3,1/26/2012 0:00,0,0
-9722907.901,4749520.995,859,GCOMP540,WILFRED FIELD,3570 E COUNTY ROAD 750 N,NOT AVAILABLE,SHELBURN,IN,47879,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SULLIVAN,18153,USA,39.19415572,-87.34236774,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",8/27/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://infopost.bwpmlp.com/,"TEXAS GAS TRANSMISSION, LLC",18,"TEXAS GAS TRANSMISSION, LLC",WITHIN 40 FEET,2,700,2643110,57631,513204,21260,3795,1,5/20/2012 0:00,0,0
-12695824.73,5233352.296,860,GCOMP541,BURLEY,359 S. 1300 W.,NOT AVAILABLE,MURTAUGH,ID,83344,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,TWIN FALLS,16031,USA,42.48131028,-114.048534,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/15/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.northwest.williams.com/,NORTHWEST PIPELINE GP,37,NORTHWEST PIPELINE GP,WITHIN 40 FEET,2,17480,21617307,1121225,217514,396737,6370,1,4/8/2012 0:00,0,0
-9840514.969,4815578.063,861,GCOMP542,STATION 203 - ARCOLA,360 E COUNTY RD 000 N,NOT AVAILABLE,ARCOLA,IL,61910,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,DOUGLAS,17041,USA,39.65254,-88.39885,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/16/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,4,3250,6900844,0,0,59074,6840,4,4/26/2012 0:00,0,0
-10168203.82,3464126.027,862,GCOMP543,PATTERSON,3609 US-90 W,"1.5 MILES WEST OF PATTERSON, LA",PATTERSON,LA,70392,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ST. MARY,22101,USA,29.692824,-91.342529,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",10/21/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,EXCEEDS 1 MILE,5,25490,28614112,1640657,1075215,610594,9755,2,2/2/2012 0:00,0,0
-10168609.58,3464136.151,863,GCOMP544,LOUISIANA - PATTERSON - ST. MARY PARISH,3635 HIGHWAY 90,NOT AVAILABLE,PATTERSON,LA,70392,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SAINT MARY,22101,USA,29.692903,-91.346174,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",8/20/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://feptransfer.energytransfer.com/,"TRUNKLINE GAS COMPANY, LLC",30,"TRUNKLINE GAS COMPANY, LLC",WITHIN 40 FEET,3,10650,17850155,930655,675780,344879,14864,2,11/8/2012 0:00,0,0
-9211198.057,5276983.276,864,GCOMP545,MUTTONVILLE,36555 29 MILE ROAD,NOT AVAILABLE,LENOX,MI,48050,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MACOMB,26099,USA,42.7697,-82.7456,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",10/21/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,WITHIN 40 FEET,2,6400,7486138,38944,328311,17642,523,2,5/3/2012 0:00,0,0
-9842758.741,4158701.002,865,GCOMP546,CORINTH,3659 KENDRICK RD,NOT AVAILABLE,CORINTH,MS,38834,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ALCORN,28003,USA,34.9618727,-88.41900615,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/25/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.columbiapipeinfo.com/,COLUMBIA GULF TRANSMISSION COMPANY,70,COLUMBIA GULF TRANSMISSION COMPANY,WITHIN 40 FEET,6,52200,30779906,1695200,886130,626961,13006,5,11/18/2012 0:00,0,0
-9065868.124,4645217.674,866,GCOMP547,WALGROVE,367 WALGROVE RD.,NOT AVAILABLE,WALGROVE,WV,25071,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,KANAWHA,54039,USA,38.464248,-81.440079,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/28/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,2,1320,1180802,154571,123837,55244,8362,1,5/24/2012 0:00,0,0
-9429828.869,3568673.384,867,GCOMP548,STATION 14 & 14-A,3690 HOSFORD HWY,NOT AVAILABLE,QUINCY,FL,32351,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,GADSDEN,12039,USA,30.50534,-84.709594,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/18/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://fgttransfer.energytransfer.com/,"FLORIDA GAS TRANSMISSION COMPANY, LLC",34,"FLORIDA GAS TRANSMISSION COMPANY, LLC",WITHIN 40 FEET,9,61900,76382433,5681998,2803397,1995282,44182,8,1/3/2012 0:00,0,0
-10996834.24,5705780.955,868,GCOMP549,#9 - EDMUNDS COUNTY,36989 128TH ST,NOT AVAILABLE,WESTPORT,SD,57481,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,EDMUNDS,46045,USA,45.53272044,-98.78624271,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/15/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.northernborder.com/,NORTHERN BORDER PIPELINE COMPANY,89,NORTHERN BORDER PIPELINE COMPANY,WITHIN 40 FEET,1,38000,26480566,6450124,212901,2229860,8596,1,3/3/2012 0:00,0,0
-9742492.702,4942187.189,869,GCOMP55,INDIANA - AMBIA - BENTON COUNTY,10483 W 600 S,NOT AVAILABLE,AMBIA,IN,47917,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,BENTON,18007,USA,40.522661,-87.518301,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",8/20/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://feptransfer.energytransfer.com/,"TRUNKLINE GAS COMPANY, LLC",30,"TRUNKLINE GAS COMPANY, LLC",WITHIN 40 FEET,4,9000,7615371,717081,741370,276791,17637,4,4/7/2012 0:00,0,0
-10043173.93,3675906.67,870,GCOMP550,MCCOMB,37 ALEXANDER ROAD,NOT AVAILABLE,JAYESS,MS,39641,8255,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LAWRENCE,28147,USA,31.33173551,-90.21936646,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/17/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://infopost.bwpmlp.com/,"GULF SOUTH PIPELINE COMPANY, LP",11,"GULF SOUTH PIPELINE COMPANY, LP",WITHIN 40 FEET,7,11000,7738188,1124265,1030002,388872,41282,7,9/1/2012 0:00,0,0
-9455288.305,5455496.996,871,GCOMP551,FARWELL,3700 HICKORY AVE,NOT AVAILABLE,LAKE GEORGE,MI,48632,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CLARE,26035,USA,43.9357,-84.9383,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/18/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.glgt.com/,GREAT LAKES GAS TRANSMISSION LIMITED PTRSHP,51,GREAT LAKES GAS TRANSMISSION LIMITED PTRSHP,WITHIN 40 FEET,6,29930,55647037,1288332,824032,430212,12342,4,6/20/2012 0:00,0,0
-10297251.31,3575683.352,872,GCOMP552,NO. 52 EUNICE,3729 DURALDE HWY,NOT AVAILABLE,EUNICE,LA,70535,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SAINT LANDRY,22039,USA,30.55958006,-92.50178232,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",8/17/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.1line.williams.com/,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",29,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",WITHIN 40 FEET,3,6000,3737985,667,3177,268,23,3,4/10/2012 0:00,0,0
-13007671.77,4143644.286,873,GCOMP553,DAGGETT,37379 COUNTY RTE 66,NOT AVAILABLE,DAGGETT,CA,92327,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SAN BERNARDINO,6071,USA,34.85095029,-116.8499036,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",9/17/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://services.kernrivergas.com/,KERN RIVER GAS TRANSMISSION COMPANY,99,KERN RIVER GAS TRANSMISSION COMPANY,WITHIN 40 FEET,1,4000,24114919,0,13897,0,0,0,,34387,279000
-10319575.98,5907142.827,874,GCOMP554,CLOQUET,3741 BRANDON ROAD,NOT AVAILABLE,CLOQUET,MN,55720,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CARLTON,27137,USA,46.78556521,-92.70232827,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/18/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.glgt.com/,GREAT LAKES GAS TRANSMISSION LIMITED PTRSHP,51,GREAT LAKES GAS TRANSMISSION LIMITED PTRSHP,WITHIN 40 FEET,3,48200,41086542,1524426,296559,536874,4310,1,5/3/2012 0:00,0,0
